time;delta;x0;y0;psi;r
2.72;0.349356;-20.482209331167123;-0.1050881788110399;-0.12460855228278178;-0.1688232408140845
2.74;0.349696;-20.449409947064847;-0.10592054477718922;-0.1280992115048489;-0.17106723607956187
2.7600000000000002;0.349356;-20.41611068559266;-0.10084205571264289;-0.13145124172596426;-0.1728624322919446
2.7800000000000002;0.349696;-20.382125979967114;-0.08994576637057916;-0.1350137087965267;-0.17465762850432592
2.8000000000000003;0.349696;-20.34992492015132;-0.09703957008587662;-0.1384375468661373;-0.1720895015867217
2.8200000000000003;0.349696;-20.317725142209717;-0.1041000023812314;-0.14189728885999556;-0.1747822959052951
2.8400000000000003;0.350037;-20.285061900755135;-0.1052682870471351;-0.1454288387023491;-0.17920795273576523
2.8600000000000003;0.349696;-20.251079026731915;-0.09477979553080157;-0.14906560696942617;-0.1766398258181617
2.8800000000000003;0.349356;-20.217109600188543;-0.08420882245695249;-0.15249443173507557;-0.17625336046555026
2.9000000000000004;0.349015;-20.18518758611596;-0.09160501896027218;-0.15611574138804818;-0.18151428170172648
2.9200000000000004;0.349696;-20.15421002608983;-0.10503475297840448;-0.15975500300314463;-0.1859399385321973
2.9400000000000004;0.349696;-20.12304069309121;-0.11847254543468713;-0.16355333892933607;-0.18645107128577723
2.96;0.349696;-20.090831298759642;-0.1200994187819757;-0.16721304585457572;-0.1860646059331658
2.98;0.349696;-20.057623878393166;-0.11590146966479929;-0.1709959231666627;-0.18785980214554782
3.0;0.349696;-20.02508041867388;-0.11777282162400074;-0.17472743794039763;-0.1865757386867457
3.02;0.349696;-19.9938376817618;-0.12567963953110922;-0.17845895271413253;-0.19100139551721654
3.04;0.349356;-19.96298782391507;-0.13963924377036194;-0.1823674937610863;-0.19369418983578993
3.06;0.349356;-19.93092960388442;-0.1418858501623652;-0.18620672030756413;-0.191126062918185
3.08;0.349696;-19.89692879382209;-0.13235479593816363;-0.1900125362778137;-0.192472460077471
3.1;0.349696;-19.86170877899781;-0.11706028105043192;-0.19390561871066297;-0.1972845822605526
3.12;0.349356;-19.82968840865691;-0.11961687364712355;-0.1979039195682358;-0.19734691596103648
3.14;0.349356;-19.798511730317077;-0.12815737504252644;-0.20179949534910444;-0.19567638714962363
3.16;0.349356;-19.76842487474672;-0.1426089355676386;-0.20573097505422075;-0.20138610743889726
3.18;0.349356;-19.736272201769346;-0.14549645066473726;-0.20985493964666033;-0.20228370554508793
3.2;0.349696;-19.703349881036846;-0.14253101046165367;-0.21382232327602427;-0.19881798052129235
3.22;0.349696;-19.671475526852966;-0.14538505806633187;-0.21780765886751202;-0.20324363735176249
3.24;0.350037;-19.64069905408144;-0.15431884844956978;-0.22195206877009477;-0.20330597105224707
3.2600000000000002;0.349696;-19.61228802117823;-0.1752607127738079;-0.2259398977096019;-0.20420356915843774
3.2800000000000002;0.349015;-19.57937569519853;-0.17270338597158302;-0.23012021153643228;-0.20728282882962187
3.3000000000000003;0.349696;-19.545359079496173;-0.1643742009167048;-0.23423121086278678;-0.2090780250420039
3.3200000000000003;0.349696;-19.512468894331633;-0.16223790015963124;-0.23848333253811244;-0.20914035874248849
3.3400000000000003;0.349696;-19.479515976204812;-0.16003662794965043;-0.24259682521248632;-0.21003795684867846
3.3600000000000003;0.349015;-19.4489468898192;-0.16984621311089296;-0.24688485081205958;-0.21221961841367193
3.3800000000000003;0.349356;-19.418691595594364;-0.17956130976841705;-0.25108560994903323;-0.2109355549548712
3.4000000000000004;0.349696;-19.385997116936572;-0.1777580992533478;-0.25532227301025445;-0.21317955022034787
3.4200000000000004;0.349696;-19.35321088914979;-0.17592802978908625;-0.25961279195784714;-0.21497474643272918
3.4400000000000004;0.349356;-19.323180933031868;-0.1859754088008921;-0.2639212628675636;-0.21497474643272918
3.4600000000000004;0.349696;-19.294471190935294;-0.20195357695177663;-0.2682117818151563;-0.21413948202702313
3.4800000000000004;0.349696;-19.264465705329165;-0.21214771633798915;-0.27248684214864455;-0.21638347729249907
3.5;0.349696;-19.23342828920833;-0.21678848284923077;-0.2768671209068563;-0.2194627369636839
3.52;0.349356;-19.200748709445467;-0.21562288374439256;-0.2812653516271919;-0.21772987445178715
3.54;0.349356;-19.169745900660732;-0.2204300702573576;-0.28557631588492777;-0.21644581099298366
3.56;0.349696;-19.13851940478413;-0.2253040661257111;-0.28992318406691125;-0.22305312938844796
3.58;0.349696;-19.107499772148373;-0.23032927910797527;-0.2944984410604657;-0.22439952654773465
3.6;0.349696;-19.07505466759771;-0.22982724435830945;-0.29889916512882064;-0.2248483256008293
3.62;0.349696;-19.04242261842781;-0.2292813512652767;-0.30349237408449886;-0.2240130611951232
3.64;0.349696;-19.011503114655728;-0.23460758028097212;-0.3078596875766256;-0.22099613522442435
3.66;0.349356;-18.980475497755368;-0.23996776198417769;-0.31233221949347584;-0.22452419394870243
3.68;0.349696;-18.95140593475517;-0.25127675696871365;-0.3168406553345737;-0.22715465456679124
3.7;0.349696;-18.92245941443052;-0.2626897552661981;-0.3214184056761475;-0.2280522526729833
3.72;0.349696;-18.890074691766337;-0.26271314182264516;-0.325962745441493;-0.22593292480847232
3.74;0.349356;-18.861038932291155;-0.27437437116523256;-0.3304557226684864;-0.22946098353275318
3.7600000000000002;0.349356;-18.832256594629904;-0.28601148061832377;-0.33514118478280314;-0.23209144415084199
3.7800000000000002;0.349696;-18.801824382100495;-0.2922085409757161;-0.33973938043452007;-0.2308073806920385
3.8000000000000003;0.349696;-18.771565840846243;-0.2984234610961193;-0.3443734800104847;-0.23215377785132657
3.8200000000000003;0.349696;-18.739320870872138;-0.2990045600300055;-0.34902553154857313;-0.23042091533942843
3.8400000000000003;0.349696;-18.706926544233987;-0.2999423323165481;-0.3535903166240618;-0.23042091533942843
3.8600000000000003;0.349356;-18.674848381155684;-0.30074917668288886;-0.35824236816215027;-0.2339489740637093
3.8800000000000003;0.349356;-18.64648312916843;-0.3131342203022586;-0.3629482755866102;-0.23747703278798737
3.9000000000000004;0.349696;-18.614274543956988;-0.3142481757265531;-0.36774144947366977;-0.23529537122299182
3.9200000000000004;0.349356;-18.58607366601815;-0.326748313143328;-0.37236009043552987;-0.23356250871109646
3.9400000000000004;0.349015;-18.558091930733525;-0.33945575098140246;-0.37708394982211363;-0.23753936648847196
3.9600000000000004;0.349356;-18.530343122265972;-0.3521302310199853;-0.38186166509506875;-0.23497123957086774
3.9800000000000004;0.347652;-18.498118114449905;-0.35363842199195106;-0.38648279940494834;-0.2371529011358619
4.0;0.335725;-18.47040457237444;-0.3665567597241894;-0.3913477811405032;-0.23760170018895516
4.0200000000000005;0.320732;-18.440553277451414;-0.37391361509306337;-0.39598686741250655;-0.2372152348363437
4.04;0.314257;-18.413222888588344;-0.3870792668103681;-0.400836390533957;-0.23811283294253577
4.0600000000000005;0.312894;-18.38351919366549;-0.3948800420328532;-0.405511380730208;-0.23548237232444835
4.08;0.31119;-18.351767621245607;-0.39704446519583414;-0.4102556854269349;-0.23593117137754438
4.1000000000000005;0.2979;-18.320028847028887;-0.39939233126542256;-0.41494862758530976;-0.23727756853682969
4.12;0.284611;-18.290637271657726;-0.4074150852725665;-0.4197467881684081;-0.2372775685368283
4.140000000000001;0.278477;-18.26340020689624;-0.42125242429067167;-0.4244397303267829;-0.23201664730065208
4.16;0.277114;-18.23412868254937;-0.42932379264193815;-0.4290274540604342;-0.2324654463537481
4.180000000000001;0.27541;-18.202660337864693;-0.43213133982379054;-0.4337383481809328;-0.23599350507802758
4.2;0.263143;-18.175457363355562;-0.4462294153446505;-0.4384671942635553;-0.23336304445994016
4.220000000000001;0.249512;-18.146496404666962;-0.45494427119109415;-0.44307286995933043;-0.2324654463537481
4.24;0.243038;-18.11745872532807;-0.4635355643883382;-0.4477658121177052;-0.22899972132995322
4.260000000000001;0.241675;-18.08830348160005;-0.47235693125586325;-0.45223285881252856;-0.23163018194804064
4.28;0.240311;-18.05951646938233;-0.48129056937255504;-0.45703101939562685;-0.2320166473006507
4.300000000000001;0.228044;-18.030645172207343;-0.49039577921966204;-0.4615135247045546;-0.22938618668256466
4.32;0.214754;-17.998976861351228;-0.49419156037546963;-0.46620646686292944;-0.22810212322376255
4.34;0.207598;-17.972809808303975;-0.5088698080722263;-0.4706376096335051;-0.22765332417066653
4.36;0.205894;-17.94422093193152;-0.5184111874614602;-0.4753125998297561;-0.22630692701138122
4.38;0.204191;-17.912835452562664;-0.5225650658056089;-0.47968988671396035;-0.22540932890518917
4.4;0.192605;-17.886822958770956;-0.5375228520333105;-0.48432897298596367;-0.22540932890519055
4.42;0.177952;-17.858174958799992;-0.5473265090242742;-0.48870625987016797;-0.22014840766901295
4.44;0.172159;-17.829877228923447;-0.5571063436094094;-0.4931349092927242;-0.22098367207471764
4.46;0.170455;-17.801533675313102;-0.5671470541323147;-0.4975456067531567;-0.22008607396852975
4.48;0.169092;-17.773001935625544;-0.5773055175252447;-0.5019383522514653;-0.21963727491543233
4.5;0.157847;-17.74490057391844;-0.5874382849094701;-0.5063310977497739;-0.21873967680924028
4.5200000000000005;0.143535;-17.716786669967252;-0.5979332296330034;-0.5106879393238349;-0.2152116180849622
4.54;0.136379;-17.691250233168244;-0.6138556936863802;-0.5149395624731724;-0.2138652209256797
4.5600000000000005;0.134334;-17.66039046606012;-0.6190253812610722;-0.5192425481608621;-0.21033716220139884
4.58;0.133993;-17.629330915441432;-0.624614679640955;-0.5233530489612284;-0.20899076504210798
4.6000000000000005;0.121726;-17.60144021324046;-0.6355196569916662;-0.5276021787625464;-0.21245649006590425
4.62;0.107414;-17.573676759129565;-0.6465046482238586;-0.5318513085638645;-0.20719556882972665
4.640000000000001;0.100258;-17.548605488209343;-0.6628158013675635;-0.5358900015157355;-0.20758203418234086
4.66;0.0988948;-17.52096567488531;-0.6740922106500673;-0.5401545899311582;-0.20623563702305278
4.680000000000001;0.0975318;-17.493126872537193;-0.6854920030352235;-0.5441394269966576;-0.20097471578687795
4.7;0.0866274;-17.465480205621233;-0.6969188883100439;-0.5481935785626333;-0.20136118113948662
4.720000000000001;0.0723153;-17.43804898858147;-0.7085040306120366;-0.5521938742422371;-0.1995659849271025
4.74;0.0644778;-17.4134461498832;-0.7254653120796685;-0.5561762179597174;-0.19777078871472673
4.760000000000001;0.062774;-17.386041675191713;-0.7373487866006412;-0.5601047057908262;-0.1942427299904431
4.78;0.0620924;-17.35551102077941;-0.7445265764450497;-0.5639459271593351;-0.19289633283115779
4.800000000000001;0.0518695;-17.325083114431344;-0.7513683828512823;-0.5678205591040725;-0.1906523375656832
4.82;0.0365352;-17.29807215177029;-0.7636066811798866;-0.5715720206619624;-0.1862266807352103
4.84;0.0293792;-17.27395730751775;-0.7811704341064231;-0.5752696263334809;-0.1848802835759222
4.86;0.0273346;-17.246998943190178;-0.7936532033172573;-0.5789672320049993;-0.18571554798163245
4.88;0.0266531;-17.219900857257276;-0.8064627636803549;-0.5826982482527462;-0.1830227536630563
4.9;0.0160894;-17.189694721663248;-0.813961701493278;-0.5862881421515216;-0.17641543526759337
4.92;0.000755083;-17.166194861671862;-0.8319659326690366;-0.5897548656634499;-0.1768019006202076
4.94;-0.00742323;-17.142605360011977;-0.8499941498032455;-0.5933602181763299;-0.1776371650259095
4.96;-0.00844552;-17.11268569099082;-0.8580775907215953;-0.5968603522644863;-0.17102984663044937
4.98;-0.00912704;-17.08576648493626;-0.8714546092332194;-0.6002014120415479;-0.16788825325878273
5.0;-0.0200315;-17.062717962523884;-0.8896752336682797;-0.6035758823948376;-0.16564425799329982
5.0200000000000005;-0.035025;-17.02941148208995;-0.8932572206773505;-0.6068271823612799;-0.16384906178092126
5.04;-0.0421811;-17.006309672777178;-0.9120699578166215;-0.6101298448660745;-0.16160506651544668
5.0600000000000005;-0.0435441;-16.976779077405716;-0.9207597082937057;-0.6132913850218977;-0.15628181157878449
5.08;-0.0442256;-16.95051448481653;-0.9346936624679002;-0.6163811173292258;-0.15750354133710062
5.1000000000000005;-0.053767;-16.92067056411492;-0.9439957096140613;-0.6195915266753818;-0.15352668355972374
5.12;-0.0687606;-16.894650622548482;-0.9579852526092256;-0.6225221846716148;-0.1495498257823524
5.140000000000001;-0.0769389;-16.86862405251241;-0.9722037017444551;-0.6255735197066759;-0.15122035459376457
5.16;-0.0789835;-16.845936090761803;-0.9915852318525682;-0.6285709988553654;-0.14371543809210682
5.180000000000001;-0.0793242;-16.823516960228105;-1.0109830021914221;-0.6313221372303601;-0.14012504566734693
5.2;-0.0895471;-16.79425078482427;-1.0204932701768568;-0.6341760006820593;-0.14224437353185512
5.220000000000001;-0.104541;-16.768397764682216;-1.0351667457375797;-0.6370119121716343;-0.13563705513638943
5.24;-0.11306;-16.746187827272998;-1.0549129495034748;-0.6396014828875148;-0.13467712332971835
5.260000000000001;-0.114764;-16.717028478430983;-1.0649683565612256;-0.6423989971048231;-0.13416599057613496
5.28;-0.115104;-16.6913579887992;-1.0799125904973783;-0.6449681225105602;-0.12839393658637674
5.300000000000001;-0.124305;-16.66604096493607;-1.0949983666692873;-0.6475347545682781;-0.1257011422678089
5.32;-0.13998;-16.640320903945383;-1.110269843717259;-0.6499961682012726;-0.12127548543733599
5.340000000000001;-0.14884;-16.611429648661673;-1.1207211640321815;-0.6523857739857716;-0.12031555363065935
5.36;-0.150884;-16.586174128484274;-1.1361295874312083;-0.654808790346499;-0.11807155836518476
5.38;-0.151225;-16.564738667244367;-1.1563915135295844;-0.657108636320379;-0.11319710248161582
5.4;-0.160426;-16.539366536912972;-1.1719927848328922;-0.6593366744457636;-0.11178837162184871
5.42;-0.176782;-16.51417736697035;-1.1879187929526729;-0.6615801711852529;-0.1086467782501793
5.44;-0.18462;-16.481815974663203;-1.1941920092221268;-0.6636825455757708;-0.10377232236661314
5.46;-0.186324;-16.460570524511976;-1.2147422786572117;-0.6657310640799174;-0.10281239055994205
5.48;-0.186324;-16.443249510579278;-1.2401838939481589;-0.6677950411981685;-0.09967079718826709
5.5;-0.195865;-16.41475436539932;-1.2514469734850804;-0.6697178959674481;-0.09389874319850887
5.5200000000000005;-0.210518;-16.39008252806801;-1.267585659414024;-0.6715509909261088;-0.08812668920875898
